height,volume,crown_area,num_points,crown_diameter,point_density,dbh_approx,p10_height_rel,p50_height_rel,p90_height_rel,species,genus
5.365,0.390490860833333,0.6214085,499,1.756,1277.8788188156343,0.0564999999999999,0.1373718546132339,0.5882572227399814,0.8924883504193848,Acer_campestre,Acer
34.274,1431.90065329,84.162393,87372,13.983,61.01819969091439,0.2944999999999997,0.671214331563284,0.8889537258563343,0.964112738518994,Fagus_sylvatica,Fagus
20.123,272.2438780451667,26.269396,231977,6.957,852.0926224887004,0.5010000000000003,0.1132037966505988,0.4813397604730904,0.8353128261193659,Fagus_sylvatica,Fagus
3.138,10.992704658166668,7.047034000000001,9958,3.63,905.8735142676676,2.4715,0.4741873804971319,0.6263543658381134,0.9089547482472916,Quercus_faginea,Quercus
7.794,25.6354874595,6.493941,56003,4.048,2184.588847334222,0.5545,0.1940210418270465,0.6778290993071594,0.8904285347703361,Fagus_sylvatica,Fagus
18.194,386.905448987,39.02529099999999,2665294,13.03,6888.747643586571,3.7375,0.0772232604155216,0.2898757832252391,0.7448059799934045,Fagus_sylvatica,Fagus
19.645,40.41049114033334,4.6678235,230292,2.823,5698.817151226051,0.2009999999999999,0.1040468312547722,0.3613642148129295,0.670297785696106,Pinus_sylvestris,Pinus
4.866,1.0049359546666663,0.622499,17088,1.166,17004.068687808096,0.2345,0.0945334977394163,0.3910809699958898,0.852712700369914,Carpinus_betulus,Carpinus
1.76,0.0801359999999999,0.0969,61,0.35,761.2059498851953,0.305,0.0738636363636363,0.4772727272727272,0.8977272727272728,Betula_pendula,Betula
13.429,73.74809439666666,13.4863895,61194,4.376,829.7705927268801,0.2624999999999999,0.6087571673244472,0.704892397051158,0.8090699233003202,Pinus_nigra,Pinus
16.786,245.11576104066685,24.352644500000004,11753,6.062,47.94877306176193,0.2184999999999999,0.2441558441558441,0.6896818777552722,0.8631002025497437,Picea_abies,Picea
28.608,614.4586793948334,37.547545000000014,11200,7.769,18.227425823052297,0.0,0.8090394295302014,0.907613255033557,0.9794463087248322,Pinus_sylvestris,Pinus
22.684,120.8186849575,13.080093000000002,730760,4.8,6048.402200843827,0.25,0.0830982190089931,0.3230029977076353,0.7452389349321108,Pinus_sylvestris,Pinus
8.196,21.360421390000003,7.0682420000000015,65841,3.941,3082.3830109842224,0.0845,0.0192776964372864,0.5137872132747683,0.8423621278672523,Acer_campestre,Acer
1.605,0.0598724148333333,0.112253,774,0.487,12927.48926453996,0.3205,0.1071028037383177,0.6006230529595016,0.9102803738317756,Acer_campestre,Acer
7.982,55.5189052045,14.266036,192077,5.539,3459.668365082089,0.273,0.0493610623903783,0.2838887496867953,0.7098471561012278,Fagus_sylvatica,Fagus
8.615,136.4956139966666,32.317695,105067,7.396,769.7463451284659,0.3095000000000001,0.420429483459083,0.7014509576320371,0.9079512478235636,Pinus_nigra,Pinus
25.328,1581.9382115095,114.9924805,4628911,15.886,2926.101010976308,1.3154999999999997,0.0694093493367024,0.5383370183196462,0.8269898926089704,Fagus_sylvatica,Fagus
29.713,1292.9067043773323,67.18074949999999,68719,10.273,53.150780150912176,0.5100000000000002,0.2339043516305994,0.6188537004004981,0.9342779254871606,Fagus_sylvatica,Fagus
16.608,73.66473274583332,10.1057935,5394,3.932,73.22364174741541,0.298,0.3619580924855493,0.8089474951830443,0.9241570327552986,Quercus_petraea,Quercus
10.99,84.61047400000001,12.7824,1678,5.37,19.832060035498674,3.12,0.2226569608735213,0.6155595996360328,0.8216560509554139,Picea_abies,Picea
14.707,309.7071999445,47.0158595,289705,10.073,935.415773517424,2.1129999999999995,0.3145440946488066,0.5512341062079281,0.8304208880125111,Fagus_sylvatica,Fagus
23.395,124.24025666499992,12.2108535,628973,5.004,5062.553932868603,0.2970000000000001,0.0946356058986963,0.3632827527249412,0.7302415045949989,Pinus_sylvestris,Pinus
21.701,375.8960472524999,43.535524,274619,8.187,730.5716620519042,0.5159999999999998,0.1729413391087968,0.8225888207916685,0.9417999170545136,Quercus_robur,Quercus
19.604,34.48649242816664,3.5558595000000004,165420,2.815,4796.66061558914,0.1635000000000001,0.0603958375841664,0.5047949398082024,0.8604876555804938,Betula_pendula,Betula
51.971,2635.3771745023328,119.810329,579421,14.901,219.86264645758664,0.8374999999999999,0.2716707394508476,0.6342575667199014,0.7987723922957033,Pseudotsuga_menziesii,Pseudotsuga
6.667,9.082272051666664,3.1247510000000003,21819,2.415,2402.372432347041,0.0865,0.1226938653067346,0.623818809059547,0.8902054897255138,Fagus_sylvatica,Fagus
13.9,30.258458166666667,5.3386,5373,3.35,177.57018452179452,0.18,0.5798561151079137,0.8151079136690648,0.9273381294964028,Pinus_sylvestris,Pinus
2.848,5.3882030290000005,5.219797499999999,8106,3.23,1504.397654723192,1.8165,0.4655898876404495,0.6657303370786518,0.8412921348314607,Quercus_ilex,Quercus
8.105,8.855276335500001,2.897652,46678,2.161,5271.20760905813,0.072,0.3843306600863664,0.8550277606415791,0.933867982726712,Eucalyptus_miniata,Eucalyptus
5.937,14.96127320266666,4.2274295,28050,2.48,1874.8404377109048,1.642,0.1814047498736735,0.5447195553309752,0.8179215091797203,Pinus_pinaster,Pinus
22.168,57.6994764381667,6.708305500000001,816752,3.477,14155.27575670929,0.21,0.0590490797546012,0.3546102490075785,0.8256044749188018,Pinus_sylvestris,Pinus
9.84,51.18896218083336,11.7406795,103324,5.345,2018.4820242104363,0.222,0.0364837398373983,0.5134146341463415,0.8329268292682926,Carpinus_betulus,Carpinus
23.25,221.9019406666667,25.938749999999995,20624,6.5600000000000005,92.94195417146284,0.1700000000000002,0.7686021505376345,0.8825806451612903,0.9591397849462366,Betula_pendula,Betula
11.952,260.12872917950006,40.62109550000001,6198,7.553,23.82666466541307,0.1179999999999998,0.2179300535475234,0.6027024765729585,0.7918842034805891,Carpinus_betulus,Carpinus
4.643,4.622892789166667,2.5377910000000004,13605,2.01,2942.9624740340278,0.2729999999999999,0.2110704286021968,0.7568382511307346,0.904802929140642,Tilia_cordata,Tilia
8.538,83.70934765316669,16.009202,7828,5.578,93.51404854370372,1.587,0.0625087842586085,0.5147575544624035,0.7891777933942375,Fagus_sylvatica,Fagus
9.39,29.90147966666668,6.459550000000001,4417,3.3200000000000003,147.71844233929153,0.64,0.3989350372736954,0.7007454739084131,0.9020234291799788,Picea_abies,Picea
7.54,37.95698433333334,8.7353,16284,3.5,429.01195355763815,2.205,0.3262599469496021,0.6684350132625995,0.8885941644562334,Picea_abies,Picea
21.686,107.71239105500004,12.929176999999996,963884,4.758,8948.682603358253,0.1805,0.1161578898828737,0.3855943926957484,0.7877893571889698,Pinus_sylvestris,Pinus
14.519,497.6262398833335,72.1094975,615588,11.119,1237.0489147524097,1.3515,0.2627591431916798,0.5110544803361113,0.821750809284386,Quercus_robur,Quercus
6.373,15.336691479499994,5.2461895,15772,3.352,1028.3834698690955,0.1154999999999999,0.4431194100109838,0.6519692452534128,0.8984779538678801,Quercus_faginea,Quercus
5.081,15.152330352666665,5.9015665,32887,3.672,2170.425224012635,1.934,0.1212359771698484,0.3890966345207636,0.7917732729777601,Picea_abies,Picea
2.585,0.3330418896666667,0.5342995000000001,4920,1.234,14772.916418785351,0.3360000000000001,0.0870406189555125,0.4632495164410058,0.8901740812379112,Carpinus_betulus,Carpinus
20.09,33.4479420715,3.7271195,259982,2.696,7772.7352984601985,0.1945,0.1257839721254355,0.4251368840219015,0.7781981085116974,Pinus_sylvestris,Pinus
23.033,77.48085691400003,8.141267500000001,214594,3.878,2769.638960474958,0.2269999999999999,0.4461424912082664,0.617201406677376,0.7759301871228237,Pinus_contorta,Pinus
19.956,519.4122026948331,58.29638800000001,244103,9.545,469.9600793618941,0.368,0.3089296452194828,0.6247243936660654,0.8698637001403088,Acer_campestre,Acer
20.099,58.28214675033336,6.9817870000000015,440321,3.351,7554.989384420393,0.1925,0.1004527588437235,0.5713219563162346,0.8794964923628041,Pinus_sylvestris,Pinus
2.141,0.4818738686666666,0.5865295,2968,1.336,6159.28813117089,0.6135,0.2148528724894909,0.6475945819710416,0.8520784680056049,Carpinus_betulus,Carpinus
19.428,249.18452236416672,31.0090185,187549,7.435,752.6510804949174,0.3125000000000001,0.4884702491249743,0.7535515750463249,0.8765698991146799,Acer_pseudoplatanus,Acer
17.85,153.88195133333338,18.2302,13371,6.140000000000001,86.89128181794521,0.3249999999999999,0.4627450980392156,0.7170868347338936,0.9182072829131652,Pinus_sylvestris,Pinus
12.637,39.91996715783336,7.0192955,21419,3.597,536.5485376106334,0.2134999999999999,0.3706575927830972,0.8189443697080003,0.9260900530189128,Quercus_faginea,Quercus
33.544000000000004,870.9665122666669,60.632678000000006,4876884,10.642,5599.393238791743,0.7240000000000002,0.1277426663486763,0.6631290245647506,0.8812604340567611,Fraxinus_angustifolia,Fraxinus
1.64,0.6406825634999999,0.7843395000000001,131201,1.501,204783.16013980305,0.9505,0.1256097560975609,0.4317073170731706,0.7871951219512194,Ulmus_laevis,Ulmus
17.721,68.02794649533334,9.4130545,975812,4.87,14344.281288381091,0.2450000000000001,0.0444105863100276,0.265729924947802,0.7833643699565487,Pinus_sylvestris,Pinus
13.95,249.7643772275002,33.0272175,29653,7.759,118.723896214352,0.2234999999999998,0.4674551971326164,0.7281720430107526,0.8849462365591397,Quercus_petraea,Quercus
17.373,338.8518411901667,34.9837865,10184,7.066,30.054433124017315,0.2840000000000002,0.2730213549761124,0.6081563345421055,0.8576757036781212,Picea_abies,Picea
3.008,1.840794253666666,1.4621424999999997,16470,1.69,8947.224801030054,0.5875,0.1146941489361702,0.5488696808510638,0.9205452127659576,Ulmus_laevis,Ulmus
2.4210000000000003,2.333579130833334,2.8280445,15548,2.11,6662.726707899434,1.372,0.144568360181743,0.5997521685254027,0.8872366790582403,Tilia_cordata,Tilia
19.626,1192.1962000939998,130.39379499999998,1268892,15.547,1064.3315252136797,0.7850000000000001,0.4096097014164883,0.7553755222663814,0.8870885559971466,Quercus_robur,Quercus
33.112,1491.2989999838328,102.34215199999998,1115920,12.072,748.2872314754437,0.7410000000000001,0.4711282918579366,0.633516549891278,0.7736168156559555,Abies_alba,Abies
1.8,2.853079467666665,2.836644000000001,11793,2.887,4133.428505461388,2.0225,0.2105555555555555,0.5594444444444445,0.8527777777777779,Carpinus_betulus,Carpinus
17.893,106.83015490433333,13.417912,37300,4.582,349.15235340997344,0.1829999999999999,0.1907449840719834,0.6149332141060749,0.8055105348460292,Betula_pendula,Betula
16.403,40.67529313766666,6.340535500000001,303330,3.148,7457.352525361554,0.2009999999999999,0.0833384137048101,0.4582698286898738,0.8531975858074744,Pinus_sylvestris,Pinus
34.791000000000004,2205.6857314373337,132.37875899999997,117450,15.304,53.248746331356905,0.359,0.7128567733034405,0.8763185881406109,0.9484636831364432,Fagus_sylvatica,Fagus
28.638,200.57470429983337,14.7712855,345707,5.486,1723.582249350908,0.3674999999999999,0.2290313569383336,0.4369020182973671,0.5762273901808784,Picea_abies,Picea
7.312,12.656574785666669,3.899400500000001,38099,2.4210000000000003,3010.21410967732,0.503,0.1435995623632385,0.6560448577680524,0.9001914660831516,Ulmus_laevis,Ulmus
3.301,1.7684737943333335,1.350162,7220,1.77,4082.616334567594,0.9,0.0930021205695243,0.4550136322326567,0.8583156619206305,Carpinus_betulus,Carpinus
25.058,219.9297553680001,21.5623025,56058,6.553,254.8904758530754,0.4095,0.0226275041902785,0.1636204006704445,0.5870101364833588,Picea_abies,Picea
15.663,21.00332943983333,3.020677,6333,2.286,301.52362358271216,0.2255000000000001,0.1726489178318329,0.6530038945285066,0.8512034731532913,Pinus_sylvestris,Pinus
9.18,73.46397233333334,14.927049999999996,29956,4.69,407.7645007280371,3.5700000000000003,0.289760348583878,0.5490196078431373,0.7984749455337691,Picea_abies,Picea
16.691,214.32974725399976,21.945413500000004,9113,5.883,42.518596306654,1.4965,0.0246360313941645,0.6613144808579474,0.8677131388173268,Picea_abies,Picea
7.922000000000001,26.72375654066668,6.659680500000001,22706,3.394,849.6559967326192,0.1669999999999998,0.3242867962635697,0.646553900530169,0.8461247159808128,Pinus_sylvestris,Pinus
15.854,35.0263349305,4.012527500000001,4936,2.562,140.92253756478138,0.2589999999999999,0.1535889996215466,0.4225116689794373,0.8081241327109878,Picea_abies,Picea
4.563,2.310170935999998,1.4004140000000005,10902,2.634,4719.131311935097,0.3795,0.0230111768573307,0.2084155161078238,0.631163708086785,Acer_campestre,Acer
6.107,29.558935714666667,9.172934500000002,29215,5.041,988.3644080427424,1.302,0.3733420664810873,0.6310790895693467,0.8498444408056329,Quercus_faginea,Quercus
9.649,52.60071746449999,10.999412,150975,4.5680000000000005,2870.207998624589,1.0775,0.1955643071820914,0.5504197326147787,0.8066120841537983,Carpinus_betulus,Carpinus
6.8500000000000005,20.6062192345,6.528989500000001,23216,3.598,1126.6501504133553,1.0550000000000002,0.3658394160583941,0.621897810218978,0.8219708029197079,Pinus_nigra,Pinus
14.814,144.77540378466676,18.822017,8427,5.821,58.207401117209024,0.2614999999999998,0.0267719724584852,0.7062238423113271,0.8910490076954233,Carpinus_betulus,Carpinus
20.775,146.1174453116667,17.0007655,373564,5.555,2556.6009534535224,0.2465000000000001,0.1005054151624548,0.4849097472924187,0.8022141997593261,Pinus_sylvestris,Pinus
14.717,43.83301001866665,6.630315500000001,3846,3.569,87.74209205259118,0.0,0.0252089420398178,0.8303322688047836,0.9124481891689882,Quercus_petraea,Quercus
27.483,1196.2162897229998,73.9650125,94147,10.63,78.70399425993523,0.9565,0.2523596405050395,0.577957282683841,0.8739730014918315,Fagus_sylvatica,Fagus
6.62,16.508596000000004,5.4754,1011,2.76,61.24082265990396,0.0899999999999999,0.5045317220543807,0.6419939577039275,0.8685800604229608,Betula_pendula,Betula
20.64,117.523679841,11.3164265,3286265,4.196,27962.577452016903,1.0810000000000002,0.1211240310077519,0.4277616279069767,0.704360465116279,Picea_abies,Picea
10.579,22.549063807166664,8.725495,1268,6.594,56.232933253619045,0.2095000000000001,0.0158521599395027,0.3017771055865393,0.913498440306267,Picea_abies,Picea
10.493,96.67126402300003,21.712160000000004,149521,6.783,1546.6954064490762,0.4749999999999996,0.2571237968169255,0.5908701038787764,0.8137806156485275,Fagus_sylvatica,Fagus
22.671,54.34765397916664,5.554592000000001,183745,3.484,3380.918706637013,0.1859999999999999,0.0718539102818578,0.2741387675885492,0.7012306470821758,Pinus_sylvestris,Pinus
29.919,655.6373165269999,47.42851199999999,1918283,8.932,2925.829496956345,0.5389999999999997,0.0299141014071325,0.2089976269260336,0.4929643370433504,Pseudotsuga_menziesii,Pseudotsuga
6.841,6.185686919166664,2.859548,5522,2.8040000000000003,892.706027990166,0.1185,0.4626516591141646,0.7995907031135798,0.9089314427715246,Quercus_faginea,Quercus
14.667,120.91107879250004,14.1693835,11438,5.648,94.5984446936345,0.2654999999999998,0.1977227790277494,0.7752437444603532,0.9190222949478424,Quercus_petraea,Quercus
18.032,61.74567149283335,8.5604815,1723175,4.444,27907.6242648038,0.2529999999999999,0.1212843833185448,0.6213398402839397,0.7963065661047027,Pinus_sylvestris,Pinus
18.866,33.867314004166666,3.6523885000000007,45646,2.828,1347.7891985878837,0.1809999999999999,0.2326672320576698,0.6574790628644122,0.8599597158910209,Pinus_contorta,Pinus
2.959,0.5459727878333334,0.556698,6954,1.089,12736.898532244826,0.0424999999999999,0.0827982426495437,0.2686718485974991,0.8174045285569448,Fagus_sylvatica,Fagus
15.12,88.48131325816671,10.5346695,8068,3.933,91.1830950842644,0.412,0.017526455026455,0.7510912698412698,0.8998015873015873,Quercus_petraea,Quercus
16.708000000000002,267.4770378373335,40.378406000000005,416618,9.054,1557.5841700974972,0.2729999999999997,0.4076490304045965,0.7940507541297581,0.9133349293751496,Eucalyptus_miniata,Eucalyptus
5.7940000000000005,3.056040955833333,1.2513355,31335,1.758,10253.462061818296,0.0824999999999999,0.0267518122195374,0.1520538488091128,0.7758025543665861,Fagus_sylvatica,Fagus
21.994,1521.2907002238333,119.1679425,1889250,13.884,1241.8731013882011,3.179,0.2516595435118668,0.5413294534873148,0.7878512321542238,Acer_campestre,Acer
16.606,127.8648780105,19.70617900000001,567995,6.8020000000000005,4442.15025140334,0.1289999999999997,0.3120558834156329,0.7258822112489461,0.8637841743947969,Fagus_sylvatica,Fagus
26.892,107.0483201293334,7.299897000000003,142108,3.458,1327.5126580997094,0.5640000000000001,0.0536962665476721,0.2288784768704447,0.4840844860925182,Picea_abies,Picea
17.566,53.12325086883333,7.414742000000001,36688,3.819,690.6203856120624,0.2739999999999999,0.0841796652624388,0.402852100648981,0.767636342935216,Pinus_sylvestris,Pinus
12.217,274.1639981388332,35.790116,240953,8.285,878.8644812437569,0.3515000000000003,0.3196365719898502,0.5850863550789883,0.8161578128836866,Pinus_nigra,Pinus
16.203,69.51556020483333,12.8717335,62244,5.28,895.3966538799791,0.2445000000000003,0.7373511078195396,0.8554588656421651,0.9390668394741718,Pinus_nigra,Pinus
10.949,148.6734336198333,24.087845,6577,6.118,44.2378967100321,0.2885,0.0285505525618778,0.6255365786829847,0.8449538770663988,Fagus_sylvatica,Fagus
26.26,217.54607357083327,22.683997500000004,21054,5.697,96.77949895586045,0.1169999999999999,0.4143373952779893,0.7892612338156891,0.8761995430312262,Pinus_resinosa,Pinus
9.745,131.50678989000005,28.427939500000004,211543,7.063,1608.608956061865,0.1450000000000002,0.2251410979989738,0.4086198050282196,0.7867624422780912,Fagus_sylvatica,Fagus
7.18,20.78336906333333,8.086237,42789,3.874,2058.809612128271,0.304,0.2940111420612813,0.6383008356545962,0.7899721448467967,Acer_campestre,Acer
3.489,2.831749913499999,1.899283,3364,1.78,1187.9580128042269,0.331,0.3921754084264832,0.7558039552880482,0.8982516480366868,Quercus_faginea,Quercus
15.528,90.22483273233334,12.644968000000006,1002563,4.639,11111.829965640018,0.7965000000000002,0.0750901597114889,0.3932251416795466,0.689657393096342,Pinus_sylvestris,Pinus
2.424,0.5210178378333332,0.5263260000000001,4692,1.09,9005.449831644553,0.307,0.0891089108910891,0.5096947194719472,0.8948019801980198,Carpinus_betulus,Carpinus
25.22,422.30228750466665,35.456265,89743,7.017,212.5089128223306,0.4239999999999999,0.0399762093576526,0.3466693100713719,0.6687073750991279,Picea_abies,Picea
16.349,601.774132268333,74.51478550000002,1073515,12.358,1783.9168259916437,0.4535,0.2449079454400881,0.5864578873325587,0.8277570493608172,Acer_campestre,Acer
21.37,492.15141464300007,54.66456,419026,9.67,851.4168354142713,0.3980000000000001,0.4657931679925128,0.7534394010294805,0.8868975198876929,Acer_pseudoplatanus,Acer
27.274,641.0291380986661,42.797512,9933,8.465,15.495395465893989,0.0,0.7682481484197403,0.8893084989367163,0.9619491090415784,Pinus_sylvestris,Pinus
14.387,66.31779036333334,9.122012000000002,20378,3.734,307.27803034986005,0.183,0.2531243483700563,0.5753110446931258,0.8048237992632238,Betula_pendula,Betula
21.444,55.734753656166674,6.325829000000002,344242,3.828,6176.433507245115,0.1824999999999998,0.0668252191755269,0.3281570602499534,0.8131412049990674,Pinus_sylvestris,Pinus
5.001,1.2088901080000007,0.7707550000000001,29388,1.602,24309.901955124595,0.065,0.1211757648470305,0.5230953809238152,0.8138372325534893,Acer_campestre,Acer
2.4090000000000003,1.0675047393333337,1.1249950000000004,5362,1.348,5022.928519594788,0.775,0.2080116230801162,0.5126608551266085,0.8156911581569115,Crataegus_monogyna,Crataegus
29.613,521.6549751219999,30.526933000000003,28388,6.831,54.41911100984108,0.0,0.4118123796981056,0.7691892074426773,0.9401276466416776,Pseudotsuga_menziesii,Pseudotsuga
7.443,9.112003515000003,3.6740835,33133,2.662,3636.192627171082,0.0759999999999999,0.0699986564557302,0.3960768507322316,0.8411930673115678,Carpinus_betulus,Carpinus
12.067,50.07083657933335,8.198269999999999,114492,3.424,2286.6005008443653,1.5965000000000005,0.124140217121074,0.4024198226568327,0.7403662882240822,Pseudotsuga_menziesii,Pseudotsuga
26.116,158.24733597516666,15.453605,406143,6.92,2566.5076602852573,0.3500000000000002,0.0364144585694593,0.0475953438505131,0.1142211671006279,Picea_abies,Picea
17.16,73.93264883333333,10.45775,5902,4.57,79.82941356943537,0.165,0.6072261072261073,0.7587412587412588,0.9032051282051284,Pinus_sylvestris,Pinus
5.514,11.833556634999995,4.924634500000001,37649,3.1830000000000003,3181.5455962449964,0.08,0.4831338411316648,0.6713819368879216,0.8659775117881756,Fagus_sylvatica,Fagus
3.594,2.6378617118333336,2.061592,3803,1.75,1441.6980173524285,0.162,0.2413466889259878,0.5684474123539233,0.8351697273233168,Acer_pseudoplatanus,Acer
28.264,278.91300284083337,23.6932705,3484044,5.67,12491.507977447116,0.4584999999999999,0.3752476648740447,0.6930370789697142,0.8607061986979905,Picea_abies,Picea
6.158,9.74909612733333,4.2475380000000005,69151,2.919,7093.067818474252,0.367,0.0795712893796687,0.597596622279961,0.8903864891198442,Carpinus_betulus,Carpinus
22.123,101.97138032433335,10.86944,582722,4.139,5714.564205628836,0.205,0.115535867649053,0.446368033268544,0.7795506938480313,Pinus_sylvestris,Pinus
5.578,11.945191071499991,3.5860195000000004,181548,2.336,15198.41741444848,1.589,0.0925062746504123,0.3581929006812477,0.6164037289351053,Picea_glauca,Picea
20.132,179.4803669135002,21.5310885,1092983,5.432,6089.70785382202,0.3055000000000001,0.1056526922312736,0.5428670772898867,0.7266044108881382,Pinus_sylvestris,Pinus
17.712,145.4971460959999,18.116146,3164,6.322,21.7461310059812,0.4775000000000001,0.0104448961156278,0.5219907407407407,0.9321928635953028,Fagus_sylvatica,Fagus
4.41,10.237721714333333,5.100285500000001,11848,2.578,1157.2887338217247,0.917,0.400907029478458,0.7015873015873015,0.9068027210884354,Quercus_ilex,Quercus
5.37,15.405767999999997,4.6306,325,2.64,21.095994694973992,1.315,0.2279329608938547,0.7057728119180633,0.9590316573556796,Betula_pendula,Betula
