height,volume,crown_area,num_points,crown_diameter,point_density,dbh_approx,p10_height_rel,p50_height_rel,p90_height_rel,species,genus
18.045,199.3648940275,28.459266,134682,7.162,675.5552458569874,0.3124999999999998,0.37024106400665,0.7027985591576613,0.8783042394014962,Acer_pseudoplatanus,Acer
5.365,0.39049086083333306,0.6214085,499,1.756,1277.8788188156345,0.056499999999999995,0.13737185461323392,0.5882572227399814,0.8924883504193848,Acer_campestre,Acer
34.274,1429.7715739383323,81.7805045,87372,13.983,61.109062169513,0.29449999999999976,0.671214331563284,0.8889537258563343,0.964112738518994,Fagus_sylvatica,Fagus
20.123,277.1542972603334,27.452464000000006,231977,6.957,836.9958622077652,0.5010000000000003,0.1132037966505988,0.48133976047309046,0.8353128261193659,Fagus_sylvatica,Fagus
3.138,10.972501487666669,6.9452855,9958,3.63,907.5414581800703,2.4715,0.47418738049713194,0.6263543658381134,0.9089547482472916,Quercus_faginea,Quercus
7.7940000000000005,24.8167702025,6.302757,56003,4.048,2256.6594904585268,0.5545,0.19402104182704652,0.6778290993071594,0.8904285347703361,Fagus_sylvatica,Fagus
18.194,386.2686633916668,38.412439000000006,2665294,13.030000000000001,6900.1041311431945,3.7375,0.0772232604155216,0.2898757832252391,0.7448059799934045,Fagus_sylvatica,Fagus
19.645,40.604070594666666,4.601113,230292,2.823,5671.648103928003,0.2009999999999999,0.10404683125477221,0.3613642148129295,0.670297785696106,Pinus_sylvestris,Pinus
4.866,0.9954894471666669,0.6192305,17088,1.166,17165.42555889002,0.23450000000000004,0.09453349773941637,0.39108096999588987,0.852712700369914,Carpinus_betulus,Carpinus
1.76,0.08013599999999999,0.09690000000000001,61,0.35000000000000003,761.2059498851953,0.30500000000000005,0.07386363636363637,0.47727272727272724,0.8977272727272728,Betula_pendula,Betula
13.429,71.67050767816666,12.865447500000002,61194,4.376,853.8240063093879,0.26249999999999996,0.6087571673244472,0.704892397051158,0.8090699233003202,Pinus_nigra,Pinus
16.786,235.6201776238333,23.625923000000004,11753,6.062,49.88112698380025,0.21849999999999992,0.24415584415584413,0.6896818777552722,0.8631002025497437,Picea_abies,Picea
28.608,606.5023793149998,36.941348500000004,11200,7.769,18.466539261807323,0.0,0.8090394295302014,0.907613255033557,0.9794463087248322,Pinus_sylvestris,Pinus
22.684,116.314387094,12.8848165,730760,4.8,6282.627783693113,0.25,0.08309821900899311,0.3230029977076353,0.7452389349321108,Pinus_sylvestris,Pinus
8.196,21.869490516833334,7.185127,65841,3.9410000000000003,3010.6325499133604,0.08450000000000002,0.019277696437286482,0.5137872132747683,0.8423621278672523,Acer_campestre,Acer
1.605,0.05987241483333335,0.11225300000000002,774,0.487,12927.48926453996,0.3205,0.10710280373831779,0.6006230529595016,0.9102803738317757,Acer_campestre,Acer
7.982,57.09199612016666,14.701129500000006,192077,5.539,3364.3419928026033,0.273,0.04936106239037835,0.2838887496867953,0.7098471561012278,Fagus_sylvatica,Fagus
8.615,136.50116600133333,32.79578300000001,105067,7.396,769.7150367123876,0.3095000000000001,0.420429483459083,0.7014509576320371,0.9079512478235635,Pinus_nigra,Pinus
25.328,1594.0874307716663,116.37585050000001,4628911,15.886000000000001,2903.7999488894,1.3154999999999997,0.06940934933670247,0.5383370183196462,0.8269898926089704,Fagus_sylvatica,Fagus
29.713,1284.8023995183335,65.34837,68719,10.273,53.48604581199602,0.5100000000000002,0.2339043516305994,0.6188537004004981,0.9342779254871606,Fagus_sylvatica,Fagus
16.608,73.3024848016667,10.105793499999999,5394,3.932,73.5855000631214,0.29800000000000004,0.3619580924855493,0.8089474951830443,0.9241570327552986,Quercus_petraea,Quercus
10.99,84.61047400000001,12.7824,1678,5.37,19.832060035498674,3.12,0.22265696087352138,0.6155595996360328,0.8216560509554139,Picea_abies,Picea
14.707,316.3854360825002,47.782223,289705,10.073,915.6710991098116,2.1129999999999995,0.31454409464880667,0.5512341062079281,0.8304208880125111,Fagus_sylvatica,Fagus
23.395,127.98974396699995,12.617780000000005,628973,5.0040000000000004,4914.245317673034,0.29700000000000015,0.09463560589869631,0.36328275272494126,0.7302415045949989,Pinus_sylvestris,Pinus
21.701,372.09500809016697,42.9814495,274619,8.187,738.0346256444635,0.5159999999999998,0.17294133910879683,0.8225888207916685,0.9417999170545135,Quercus_robur,Quercus
19.604,34.01763878216669,3.5232305,165420,2.815,4862.771371619106,0.1635000000000001,0.060395837584166494,0.5047949398082024,0.8604876555804938,Betula_pendula,Betula
51.971000000000004,2673.071666380001,122.01252050000001,579421,14.901,216.76223921997538,0.8374999999999999,0.2716707394508476,0.6342575667199014,0.7987723922957033,Pseudotsuga_menziesii,Pseudotsuga
6.667,9.159489952833331,3.134337500000001,21819,2.415,2382.119540755724,0.0865,0.12269386530673468,0.623818809059547,0.8902054897255138,Fagus_sylvatica,Fagus
13.9,30.429196666666655,5.336450000000001,5373,3.35,176.57383659706653,0.18000000000000005,0.5798561151079137,0.8151079136690648,0.9273381294964029,Pinus_sylvestris,Pinus
2.848,5.317200960500002,5.113905499999999,8106,3.23,1524.4862964964473,1.8165,0.4655898876404495,0.6657303370786518,0.8412921348314607,Quercus_ilex,Quercus
8.105,8.891084759333332,2.904193,46678,2.161,5249.978069436377,0.07200000000000001,0.38433066008636646,0.8550277606415791,0.9338679827267119,Eucalyptus_miniata,Eucalyptus
5.937,14.844411888666666,4.234708500000001,28050,2.48,1889.5999525192012,1.642,0.18140474987367355,0.5447195553309752,0.8179215091797203,Pinus_pinaster,Pinus
22.168,56.092178508833314,6.6499049999999995,816752,3.477,14560.88926678751,0.21000000000000008,0.059049079754601226,0.3546102490075785,0.8256044749188018,Pinus_sylvestris,Pinus
9.84,50.561771339666684,11.649738499999996,103324,5.345,2043.5201786322768,0.222,0.036483739837398374,0.5134146341463415,0.8329268292682926,Carpinus_betulus,Carpinus
23.25,230.74665166666662,25.854799999999997,20624,6.5600000000000005,89.379411796593,0.17000000000000026,0.7686021505376345,0.8825806451612903,0.9591397849462366,Betula_pendula,Betula
11.952,258.2794102656667,40.27959550000001,6198,7.553,23.99726712100173,0.11799999999999988,0.21793005354752346,0.6027024765729585,0.7918842034805891,Carpinus_betulus,Carpinus
4.643,4.556661581166669,2.4786495000000004,13605,2.0100000000000002,2985.738518794418,0.27299999999999996,0.21107042860219685,0.7568382511307346,0.904802929140642,Tilia_cordata,Tilia
8.538,82.96866575933335,15.908504500000003,7828,5.578,94.348871689785,1.587,0.06250878425860858,0.5147575544624035,0.7891777933942375,Fagus_sylvatica,Fagus
9.39,29.901479666666678,6.459550000000001,4417,3.3200000000000003,147.71844233929153,0.64,0.39893503727369545,0.7007454739084131,0.9020234291799787,Picea_abies,Picea
7.54,38.61347433333333,8.6856,16284,3.5,421.71807331884486,2.205,0.32625994694960214,0.6684350132625995,0.8885941644562334,Picea_abies,Picea
21.686,108.84867066433328,12.848889999999999,963884,4.758,8855.266620319308,0.1805,0.11615788988287375,0.3855943926957484,0.7877893571889698,Pinus_sylvestris,Pinus
14.519,495.09990623133336,72.2424815,615588,11.119,1243.3611726687927,1.3515000000000001,0.26275914319167987,0.5110544803361113,0.821750809284386,Quercus_robur,Quercus
6.373,15.246605631166675,5.189070500000001,15772,3.352,1034.4597598667685,0.11549999999999999,0.4431194100109838,0.6519692452534128,0.8984779538678801,Quercus_faginea,Quercus
5.081,15.000166232000003,5.926471,32887,3.672,2192.442369727999,1.9340000000000002,0.12123597716984845,0.3890966345207636,0.7917732729777601,Picea_abies,Picea
2.585,0.3330418896666667,0.5342995000000001,4920,1.234,14772.916418785351,0.3360000000000001,0.08704061895551257,0.4632495164410058,0.8901740812379112,Carpinus_betulus,Carpinus
20.09,33.33183056483335,3.710872,259982,2.696,7799.811639337121,0.1945,0.12578397212543554,0.4251368840219015,0.7781981085116974,Pinus_sylvestris,Pinus
23.033,76.99406668116664,8.346295,214594,3.878,2787.1498317998494,0.22699999999999998,0.4461424912082664,0.617201406677376,0.7759301871228237,Pinus_contorta,Pinus
19.956,511.56614923833325,58.190088499999995,244103,9.545,477.16800723316624,0.368,0.30892964521948285,0.6247243936660654,0.8698637001403088,Acer_campestre,Acer
20.099,57.94520719533332,7.0306495,440321,3.351,7598.920105949017,0.1925,0.10045275884372358,0.5713219563162346,0.8794964923628041,Pinus_sylvestris,Pinus
2.141,0.48187386866666665,0.5865295,2968,1.336,6159.28813117089,0.6135,0.2148528724894909,0.6475945819710416,0.8520784680056049,Carpinus_betulus,Carpinus
19.428,247.5055462868333,31.206859,187549,7.4350000000000005,757.7567566209209,0.31250000000000017,0.4884702491249743,0.7535515750463249,0.8765698991146799,Acer_pseudoplatanus,Acer
17.85,171.49067383333337,20.398100000000007,13371,6.140000000000001,77.96925454380612,0.32499999999999996,0.46274509803921565,0.7170868347338936,0.9182072829131652,Pinus_sylvestris,Pinus
12.637,40.26738006383333,7.146782999999999,21419,3.597,531.9193840286061,0.21349999999999997,0.37065759278309723,0.8189443697080003,0.9260900530189127,Quercus_faginea,Quercus
33.544000000000004,891.2405409705001,62.29461400000001,4876884,10.642,5472.017683003296,0.7240000000000002,0.12774266634867634,0.6631290245647506,0.8812604340567611,Fraxinus_angustifolia,Fraxinus
1.6400000000000001,0.6552076363333333,0.8094645000000003,131201,1.5010000000000001,200243.3926659124,0.9505000000000001,0.12560975609756098,0.43170731707317067,0.7871951219512194,Ulmus_laevis,Ulmus
17.721,67.40439727300003,9.2661605,975812,4.87,14476.978349762323,0.2450000000000001,0.04441058631002765,0.26572992494780207,0.7833643699565487,Pinus_sylvestris,Pinus
13.950000000000001,251.06788181566682,32.83113050000001,29653,7.759,118.10750059129877,0.2234999999999998,0.46745519713261646,0.7281720430107526,0.8849462365591397,Quercus_petraea,Quercus
17.373,337.99671751250014,34.76306,10184,7.066,30.130470126898096,0.28400000000000025,0.2730213549761124,0.6081563345421055,0.8576757036781212,Picea_abies,Picea
3.008,1.8951898216666663,1.514663,16470,1.69,8690.422358598342,0.5875,0.11469414893617022,0.5488696808510638,0.9205452127659575,Ulmus_laevis,Ulmus
2.4210000000000003,2.319738070166668,2.8221554999999996,15548,2.11,6702.48085331587,1.372,0.14456836018174307,0.5997521685254027,0.8872366790582403,Tilia_cordata,Tilia
19.626,1202.1867897416678,128.51121849999998,1268892,15.547,1055.4865606805297,0.7850000000000001,0.4096097014164883,0.7553755222663814,0.8870885559971466,Quercus_robur,Quercus
33.112,1483.1735760031663,100.157517,1115920,12.072000000000001,752.3866512017861,0.7410000000000001,0.47112829185793664,0.633516549891278,0.7736168156559555,Abies_alba,Abies
1.8,2.8147741701666673,2.794294,11793,2.887,4189.678918114315,2.0225,0.21055555555555555,0.5594444444444445,0.8527777777777779,Carpinus_betulus,Carpinus
17.893,103.05209238400003,13.418483000000002,37300,4.582,361.9528641981386,0.18299999999999994,0.19074498407198345,0.6149332141060749,0.8055105348460292,Betula_pendula,Betula
16.403,40.83848328433334,6.220574499999999,303330,3.148,7427.55302365416,0.20099999999999996,0.0833384137048101,0.45826982868987387,0.8531975858074744,Pinus_sylvestris,Pinus
34.791000000000004,2228.283689339002,133.36234850000008,117450,15.304,52.70872849894636,0.359,0.7128567733034405,0.8763185881406109,0.9484636831364431,Fagus_sylvatica,Fagus
28.638,204.37420280900005,15.4493815,345707,5.486,1691.5393197794338,0.36749999999999994,0.22903135693833368,0.43690201829736713,0.5762273901808784,Picea_abies,Picea
7.312,12.500403164499993,3.9813074999999998,38099,2.4210000000000003,3047.821698119121,0.503,0.1435995623632385,0.6560448577680524,0.9001914660831516,Ulmus_laevis,Ulmus
3.301,1.780075939,1.3531545,7220,1.77,4056.006736463168,0.9,0.09300212056952438,0.45501363223265673,0.8583156619206305,Carpinus_betulus,Carpinus
25.058,220.8702079118334,20.782403,56058,6.553,253.80516698013494,0.4095,0.022627504190278556,0.16362040067044456,0.5870101364833588,Picea_abies,Picea
15.663,20.63593201416667,3.0171755,6333,2.286,306.89188138691117,0.2255000000000001,0.17264891783183298,0.6530038945285066,0.8512034731532913,Pinus_sylvestris,Pinus
9.18,73.13027816666673,14.831249999999999,29956,4.69,409.6251340891815,3.5700000000000003,0.289760348583878,0.5490196078431373,0.7984749455337691,Picea_abies,Picea
16.691,213.28125353883343,21.919285500000004,9113,5.883,42.727618338668194,1.4965,0.024636031394164527,0.6613144808579474,0.8677131388173268,Picea_abies,Picea
7.922000000000001,26.77637709916667,6.705213500000001,22706,3.394,847.9862647552366,0.16699999999999982,0.32428679626356977,0.646553900530169,0.8461247159808128,Pinus_sylvestris,Pinus
15.854000000000001,35.0263349305,4.012527500000001,4936,2.562,140.92253756478138,0.25899999999999995,0.1535889996215466,0.42251166897943737,0.8081241327109878,Picea_abies,Picea
4.563,2.356728561333333,1.421832,10902,2.634,4625.903966569714,0.37950000000000006,0.023011176857330704,0.20841551610782383,0.631163708086785,Acer_campestre,Acer
6.107,29.716717180833328,9.411507000000004,29215,5.041,983.1166687161217,1.302,0.3733420664810873,0.6310790895693467,0.8498444408056329,Quercus_faginea,Quercus
9.649000000000001,54.48410250616668,11.46997,150975,4.5680000000000005,2770.9917765996456,1.0775000000000001,0.1955643071820914,0.5504197326147787,0.8066120841537983,Carpinus_betulus,Carpinus
6.8500000000000005,20.06973756266667,6.555264000000001,23216,3.598,1156.7664961990308,1.0550000000000002,0.36583941605839415,0.621897810218978,0.8219708029197079,Pinus_nigra,Pinus
14.814,146.18798278866666,18.696702,8427,5.821,57.64495712470635,0.2614999999999998,0.02677197245848522,0.7062238423113271,0.8910490076954233,Carpinus_betulus,Carpinus
20.775000000000002,145.95205546583338,17.043758500000003,373564,5.555,2559.4980406935715,0.24650000000000016,0.10050541516245487,0.4849097472924187,0.8022141997593261,Pinus_sylvestris,Pinus
14.717,43.83301001866665,6.630315500000001,3846,3.569,87.74209205259118,0.0,0.025208942039817897,0.8303322688047836,0.9124481891689882,Quercus_petraea,Quercus
27.483,1196.696603900333,73.77320099999999,94147,10.63,78.67240509679013,0.9565000000000001,0.2523596405050395,0.577957282683841,0.8739730014918315,Fagus_sylvatica,Fagus
6.62,16.508596000000004,5.4754,1011,2.7600000000000002,61.240822659903955,0.08999999999999997,0.5045317220543807,0.6419939577039275,0.8685800604229608,Betula_pendula,Betula
20.64,117.05391221350003,11.4627435,3286265,4.196,28074.79850828078,1.0810000000000002,0.12112403100775193,0.42776162790697675,0.704360465116279,Picea_abies,Picea
10.579,22.549063807166664,8.725495,1268,6.594,56.232933253619045,0.20950000000000016,0.01585215993950279,0.30177710558653936,0.913498440306267,Picea_abies,Picea
10.493,98.6277023636666,21.648381000000004,149521,6.783,1516.0142274092148,0.47499999999999964,0.25712379681692554,0.5908701038787764,0.8137806156485275,Fagus_sylvatica,Fagus
22.671,51.132820209166695,5.272087999999999,183745,3.484,3593.4845613514512,0.18599999999999994,0.07185391028185788,0.27413876758854927,0.7012306470821758,Pinus_sylvestris,Pinus
29.919,629.0938928048334,45.144878000000006,1918283,8.932,3049.279323706799,0.5389999999999997,0.02991410140713259,0.20899762692603363,0.4929643370433504,Pseudotsuga_menziesii,Pseudotsuga
6.841,6.186535179666664,2.8642084999999997,5522,2.8040000000000003,892.5836255080554,0.11850000000000008,0.4626516591141646,0.7995907031135798,0.9089314427715246,Quercus_faginea,Quercus
14.667,120.7496942333333,14.320314500000002,11438,5.648,94.7248775462531,0.26549999999999985,0.1977227790277494,0.7752437444603532,0.9190222949478423,Quercus_petraea,Quercus
18.032,60.09209699266664,8.174724000000001,1723175,4.444,28675.56777408331,0.2529999999999999,0.1212843833185448,0.6213398402839397,0.7963065661047027,Pinus_sylvestris,Pinus
18.866,37.14752114183333,3.778911500000001,45646,2.828,1228.7764727481692,0.18099999999999994,0.23266723205766987,0.6574790628644122,0.8599597158910209,Pinus_contorta,Pinus
2.959,0.5214369864999998,0.54886,6954,1.089,13336.223129618755,0.04249999999999998,0.08279824264954376,0.26867184859749915,0.8174045285569448,Fagus_sylvatica,Fagus
15.120000000000001,86.17955457983331,10.3671635,8068,3.9330000000000003,93.61849268466717,0.41200000000000003,0.017526455026455025,0.7510912698412698,0.8998015873015873,Quercus_petraea,Quercus
16.708000000000002,266.7382438076666,40.218692,416618,9.054,1561.8982642039332,0.2729999999999997,0.40764903040459655,0.7940507541297581,0.9133349293751495,Eucalyptus_miniata,Eucalyptus
5.7940000000000005,3.1384430963333334,1.313633,31335,1.758,9984.249845603037,0.08249999999999999,0.02675181221953745,0.15205384880911285,0.7758025543665861,Fagus_sylvatica,Fagus
21.994,1496.655571001167,118.58437099999998,1889250,13.884,1262.3144807700896,3.179,0.25165954351186687,0.5413294534873148,0.7878512321542238,Acer_campestre,Acer
16.606,127.51711984750004,19.48157250000001,567995,6.8020000000000005,4454.264656222436,0.12899999999999978,0.3120558834156329,0.7258822112489461,0.8637841743947969,Fagus_sylvatica,Fagus
26.892,101.47585772650002,7.330385499999999,142108,3.458,1400.4119125852833,0.5640000000000001,0.05369626654767217,0.22887847687044477,0.48408448609251825,Picea_abies,Picea
17.566,52.665319344666706,7.3182645000000015,36688,3.819,696.625416052192,0.2739999999999999,0.08417966526243882,0.402852100648981,0.767636342935216,Pinus_sylvestris,Pinus
12.217,276.5779127816667,36.066846,240953,8.285,871.1939343840903,0.35150000000000037,0.31963657198985024,0.5850863550789883,0.8161578128836866,Pinus_nigra,Pinus
16.203,69.40691934383335,12.8382855,62244,5.28,896.7981951720242,0.24450000000000038,0.7373511078195396,0.8554588656421651,0.9390668394741718,Pinus_nigra,Pinus
10.949,146.1842597801667,23.734667000000005,6577,6.118,44.99116395903742,0.2885,0.0285505525618778,0.6255365786829847,0.8449538770663988,Fagus_sylvatica,Fagus
26.26,211.32665124366665,21.7634445,21054,5.697,99.62775578042941,0.11699999999999999,0.41433739527798935,0.7892612338156891,0.8761995430312262,Pinus_resinosa,Pinus
9.745000000000001,131.25941594616668,29.213890499999998,211543,7.063,1611.6405705077948,0.14500000000000024,0.2251410979989738,0.4086198050282196,0.7867624422780912,Fagus_sylvatica,Fagus
7.18,20.600599426333346,7.951869000000001,42789,3.874,2077.0754828281188,0.30400000000000005,0.29401114206128137,0.6383008356545962,0.7899721448467967,Acer_campestre,Acer
3.489,2.831749913499999,1.899283,3364,1.78,1187.9580128042269,0.331,0.39217540842648324,0.7558039552880482,0.8982516480366868,Quercus_faginea,Quercus
15.528,90.54666484750005,12.3619445,1002563,4.639,11072.33493015486,0.7965000000000002,0.07509015971148891,0.3932251416795466,0.689657393096342,Pinus_sylvestris,Pinus
2.424,0.5210178378333332,0.5263260000000001,4692,1.09,9005.449831644553,0.30700000000000005,0.0891089108910891,0.5096947194719472,0.8948019801980198,Carpinus_betulus,Carpinus
25.22,415.64334054283324,35.629616,89743,7.017,215.9134797704084,0.42399999999999993,0.039976209357652684,0.34666931007137197,0.6687073750991279,Picea_abies,Picea
16.349,605.9420391621668,74.694013,1073515,12.358,1771.6463467105602,0.4535,0.2449079454400881,0.5864578873325587,0.8277570493608172,Acer_campestre,Acer
21.37,488.4142292613331,54.11821200000001,419026,9.67,857.9315975984681,0.39800000000000013,0.46579316799251286,0.7534394010294805,0.8868975198876929,Acer_pseudoplatanus,Acer
27.274,631.8829056803336,41.72666950000001,9933,8.465,15.719684629394067,0.0,0.7682481484197403,0.8893084989367163,0.9619491090415783,Pinus_sylvestris,Pinus
14.387,65.4549988023333,9.048671,20378,3.734,311.32839924937224,0.18300000000000005,0.2531243483700563,0.5753110446931258,0.8048237992632238,Betula_pendula,Betula
21.444,56.42421541916667,6.507944500000002,344242,3.8280000000000003,6100.962103640786,0.18249999999999988,0.06682521917552696,0.3281570602499534,0.8131412049990674,Pinus_sylvestris,Pinus
5.001,1.211178750666667,0.7686140000000001,29388,1.602,24263.965978451997,0.06500000000000003,0.12117576484703058,0.5230953809238152,0.8138372325534893,Acer_campestre,Acer
2.4090000000000003,1.0676389815,1.1258900000000003,5362,1.348,5022.296949542395,0.775,0.2080116230801162,0.5126608551266085,0.8156911581569115,Crataegus_monogyna,Crataegus
29.613,514.1541879018333,30.20563,28388,6.831,55.21300938118601,0.0,0.4118123796981056,0.7691892074426773,0.9401276466416777,Pseudotsuga_menziesii,Pseudotsuga
7.4430000000000005,9.161098717,3.6556285,33133,2.662,3616.7059239866066,0.07599999999999998,0.06999865645573021,0.3960768507322316,0.8411930673115678,Carpinus_betulus,Carpinus
12.067,49.25242872600002,8.101781,114492,3.424,2324.5960242273386,1.5965000000000003,0.124140217121074,0.4024198226568327,0.7403662882240822,Pseudotsuga_menziesii,Pseudotsuga
26.116,192.00703708533328,17.835787000000003,406143,6.92,2115.250597922089,0.3500000000000002,0.03641445856945934,0.0475953438505131,0.11422116710062798,Picea_abies,Picea
17.16,72.59213316666666,10.43955,5902,4.57,81.30357578071724,0.16500000000000004,0.6072261072261073,0.7587412587412588,0.9032051282051285,Pinus_sylvestris,Pinus
5.514,11.863390136,5.0467575,37649,3.1830000000000003,3173.544793553774,0.08000000000000002,0.48313384113166485,0.6713819368879216,0.8659775117881756,Fagus_sylvatica,Fagus
3.594,2.6378617118333336,2.0615919999999996,3803,1.75,1441.6980173524285,0.16200000000000003,0.24134668892598785,0.5684474123539233,0.8351697273233168,Acer_pseudoplatanus,Acer
28.264,281.51649347899985,23.884261999999996,3484044,5.67,12375.985353269887,0.4584999999999999,0.3752476648740447,0.6930370789697142,0.8607061986979905,Picea_abies,Picea
6.158,9.677247016333336,4.278497499999999,69151,2.919,7145.730586734676,0.367,0.07957128937966872,0.597596622279961,0.8903864891198442,Carpinus_betulus,Carpinus
22.123,99.48864549100003,10.57811,582722,4.139,5857.1709075355175,0.20500000000000007,0.11553586764905302,0.446368033268544,0.7795506938480313,Pinus_sylvestris,Pinus
5.578,12.347428155333336,3.628807,181548,2.336,14703.304827214753,1.589,0.09250627465041233,0.35819290068124776,0.6164037289351053,Picea_glauca,Picea
